file_path,last_folder
data_mono\1006\4\4_4_0_SKMD30T__15-04-21-06-20-40.wav,4
data_mono\1004\1\2_1_0_mvmd07n__15-03-21-05-07-50.wav,1
data_mono\1025\1\2_1_0_mvmd16n__08-04-21-10-10-24.wav,1
data_mono\1017\1\2_1_0_mvmd03n__06-04-21-09-01-24.wav,1
data_mono\0006\1\2_1_1_mvmk08n__01-03-21-09-40-53.wav,1
data_mono\1045\2\3_2_0_okzd23r__16-04-21-09-20-18.wav,2
data_mono\1030\2\3_2_0_okzd29r__09-04-21-08-41-43.wav,2
data_mono\1039\4\4_4_0_SKMD20T__19-04-21-05-45-33.wav,4
data_mono\1007\0\1_0_0_MMMD26L__02-04-21-07-10-41.wav,0
data_mono\0002\3\5_3_0_SZZD28S__25-02-21-03-34-55.wav,3
data_mono\1030\0\1_0_0_MMMD30L__09-04-21-09-15-33.wav,0
data_mono\1015\4\4_4_0_SKMD05T__05-04-21-10-50-18.wav,4
data_mono\1045\4\4_4_0_SKMD31T__16-04-21-10-12-12.wav,4
data_mono\1003\2\3_2_1_okzk11r__07-03-21-09-41-38.wav,2
data_mono\1012\4\4_4_1_SKMK08T__04-04-21-06-27-19.wav,4
data_mono\1019\2\3_2_0_okzd07r__21-04-21-11-46-09.wav,2
data_mono\1062\0\1_0_0_MMMD07L__07-05-21-10-52-08.wav,0
data_mono\1044\3\5_3_0_SZZD07S__04-05-21-06-21-58.wav,3
data_mono\1030\3\5_3_1_SZZK02S__09-04-21-09-49-09.wav,3
data_mono\1027\2\3_2_1_okzk30r__08-04-21-06-04-10.wav,2
data_mono\1057\3\5_3_1_SZZK11S__28-04-21-02-38-23.wav,3
data_mono\0001\1\2_1_0_mvmd26n__24-02-21-02-30-32.wav,1
data_mono\1023\2\3_2_0_okzd18r__07-04-21-05-02-39.wav,2
data_mono\1017\2\3_2_1_okzk17r__06-04-21-11-08-54.wav,2
data_mono\1011\4\4_4_1_SKMK26T__18-04-21-07-38-22.wav,4
data_mono\1024\4\4_4_1_SKMK08T__07-04-21-05-11-32.wav,4
data_mono\1062\4\4_4_1_SKMK07T__07-05-21-11-12-04.wav,4
data_mono\1060\4\4_4_1_SKMK18T__03-05-21-10-30-04.wav,4
data_mono\1003\3\5_3_0_SZZD01S__07-03-21-10-01-13.wav,3
data_mono\1004\1\2_1_0_mvmd22n__15-03-21-05-14-08.wav,1
data_mono\1007\2\3_2_0_okzd32r__02-04-21-04-19-45.wav,2
data_mono\0003\3\5_3_0_SZZD01S__28-02-21-09-42-58.wav,3
data_mono\1050\1\2_1_0_mvmd16n__18-04-21-02-21-14.wav,1
data_mono\1039\2\3_2_0_okzd15r__17-04-21-10-58-12.wav,2
data_mono\1062\2\3_2_0_okzd08r__07-05-21-10-39-14.wav,2
data_mono\1030\1\2_1_1_mvmk15n__09-04-21-08-12-31.wav,1
data_mono\1053\1\2_1_1_mvmk12n__19-04-21-01-14-17.wav,1
data_mono\1017\1\2_1_0_mvmd23n__06-04-21-09-10-46.wav,1
data_mono\1003\0\1_0_1_MMMK26L__07-03-21-09-59-32.wav,0
data_mono\1038\2\3_2_0_okzd21r__16-04-21-11-55-35.wav,2
data_mono\1036\2\3_2_0_okzd06r__13-04-21-12-31-00.wav,2
data_mono\1061\2\3_2_0_okzd21r__04-05-21-01-29-45.wav,2
data_mono\1008\2\3_2_0_okzd08r__03-04-21-10-11-43.wav,2
data_mono\1004\4\4_4_0_SKMD04T__15-03-21-07-05-01.wav,4
data_mono\1015\1\2_1_1_mvmk29n__05-04-21-10-29-29.wav,1
data_mono\1058\2\3_2_0_okzd20r__28-04-21-06-05-17.wav,2
data_mono\1019\2\3_2_1_okzk18r__21-04-21-11-55-00.wav,2
data_mono\1008\0\1_0_1_MMMK29L__03-04-21-12-54-05.wav,0
data_mono\1034\2\3_2_0_okzd30r__12-04-21-02-58-55.wav,2
data_mono\1032\1\2_1_0_mvmd17n__10-04-21-08-07-36.wav,1
data_mono\1017\1\2_1_0_mvmd10n__06-04-21-09-04-41.wav,1
data_mono\1003\0\1_0_1_MMMK13L__07-03-21-09-56-57.wav,0
data_mono\1025\1\2_1_0_mvmd13n__08-04-21-10-09-25.wav,1
data_mono\1034\2\3_2_0_okzd31r__12-04-21-02-59-21.wav,2
data_mono\1036\0\1_0_0_MMMD27L__13-04-21-12-50-29.wav,0
data_mono\1053\3\5_3_1_SZZK06S__19-04-21-05-30-56.wav,3
data_mono\1004\3\5_3_0_SZZD02S__15-03-21-06-47-25.wav,3
data_mono\1060\4\4_4_1_SKMK15T__03-05-21-10-29-32.wav,4
data_mono\1005\2\3_2_0_okzd06r__30-03-21-01-59-19.wav,2
data_mono\1027\0\1_0_0_MMMD08L__28-04-21-01-28-49.wav,0
data_mono\1024\1\2_1_1_mvmk15n__07-04-21-04-39-03.wav,1
data_mono\1053\2\3_2_1_okzk21r__19-04-21-05-12-31.wav,2
data_mono\1007\2\3_2_0_okzd27r__02-04-21-04-18-22.wav,2
data_mono\1024\2\3_2_0_okzd20r__07-04-21-04-49-24.wav,2
data_mono\1019\2\3_2_0_okzd06r__21-04-21-11-45-57.wav,2
data_mono\1007\3\5_3_1_SZZK28S__02-04-21-09-42-03.wav,3
data_mono\0006\1\2_1_1_mvmk28n__01-03-21-09-44-45.wav,1
data_mono\1017\1\2_1_1_mvmk02n__06-04-21-09-17-18.wav,1
data_mono\1061\1\2_1_0_mvmd27n__04-05-21-11-21-28.wav,1
data_mono\1014\4\4_4_1_SKMK02T__05-04-21-09-11-45.wav,4
data_mono\0005\2\3_2_0_okzd15r__01-03-21-11-03-47.wav,2
data_mono\1032\1\2_1_0_mvmd08n__10-04-21-08-05-10.wav,1
data_mono\1057\1\2_1_0_mvmd05n__28-04-21-01-54-57.wav,1
data_mono\1003\2\3_2_0_okzd11r__07-03-21-09-34-32.wav,2
data_mono\0006\2\3_2_0_okzd27r__01-03-21-09-56-08.wav,2
data_mono\1028\1\2_1_1_mvmk17n__09-04-21-08-46-30.wav,1
data_mono\1051\2\3_2_1_okzk29r__21-04-21-05-20-40.wav,2
data_mono\1007\4\4_4_1_SKMK13T__03-04-21-10-40-12.wav,4
data_mono\1012\0\1_0_1_MMMK25L__04-04-21-06-59-33.wav,0
data_mono\1003\3\5_3_0_SZZD07S__07-03-21-10-02-55.wav,3
data_mono\1058\4\4_4_0_SKMD07T__28-04-21-10-05-51.wav,4
data_mono\1057\0\1_0_0_MMMD15L__30-04-21-02-07-36.wav,0
data_mono\1038\1\2_1_1_mvmk10n__15-04-21-04-00-10.wav,1
data_mono\1046\1\2_1_0_mvmd08n__17-04-21-08-32-29.wav,1
data_mono\1038\2\3_2_0_okzd22r__16-04-21-11-55-49.wav,2
data_mono\1028\1\2_1_1_mvmk02n__09-04-21-06-36-02.wav,1
data_mono\1036\1\2_1_0_mvmd04n__13-04-21-12-12-48.wav,1
data_mono\1003\4\4_4_0_SKMD23T__07-03-21-10-44-15.wav,4
data_mono\1061\1\2_1_1_mvmk12n__04-05-21-11-26-10.wav,1
data_mono\1057\4\4_4_0_SKMD02T__28-04-21-02-43-40.wav,4
data_mono\1023\3\5_3_0_SZZD16S__07-04-21-05-18-02.wav,3
data_mono\1004\0\1_0_1_MMMK17L__27-04-21-11-31-56.wav,0
data_mono\1053\3\5_3_0_SZZD10S__19-04-21-05-17-47.wav,3
data_mono\0005\2\3_2_0_okzd12r__01-03-21-11-02-50.wav,2
data_mono\1045\3\5_3_1_SZZK29S__16-04-21-10-44-11.wav,3
data_mono\1060\0\1_0_1_MMMK16L__03-05-21-10-51-12.wav,0
data_mono\0003\0\1_0_1_MMMK05L__28-02-21-04-21-18.wav,0
data_mono\1004\0\1_0_1_MMMK13L__27-04-21-11-30-58.wav,0
data_mono\1038\2\3_2_1_okzk12r__16-04-21-12-00-03.wav,2
data_mono\1009\1\2_1_1_mvmk07n__03-04-21-12-05-57.wav,1
data_mono\1033\1\2_1_0_mvmd27n__10-04-21-11-12-10.wav,1
data_mono\0006\2\3_2_0_okzd30r__01-03-21-09-57-02.wav,2
data_mono\1003\0\1_0_1_MMMK16L__07-03-21-09-57-32.wav,0
data_mono\1019\0\1_0_0_MMMD21L__22-04-21-12-02-23.wav,0
data_mono\1027\3\5_3_0_SZZD11S__28-04-21-01-41-20.wav,3
data_mono\1036\4\4_4_1_SKMK29T__13-04-21-01-12-59.wav,4
data_mono\1015\3\5_3_1_SZZK10S__23-04-21-12-36-46.wav,3
data_mono\1021\1\2_1_0_mvmd10n__07-04-21-11-41-42.wav,1
data_mono\1012\4\4_4_0_SKMD03T__04-04-21-06-15-57.wav,4
data_mono\1016\0\1_0_1_MMMK26L__29-04-21-04-31-16.wav,0
data_mono\0003\2\3_2_1_okzk17r__28-02-21-03-47-52.wav,2
data_mono\1004\2\3_2_0_okzd07r__15-03-21-06-26-16.wav,2
data_mono\1023\0\1_0_0_MMMD12L__07-04-21-07-17-19.wav,0
data_mono\1037\1\2_1_0_mvmd18n__15-04-21-02-16-24.wav,1
data_mono\1057\0\1_0_0_MMMD14L__30-04-21-02-07-23.wav,0
data_mono\1023\1\2_1_1_mvmk08n__07-04-21-04-51-37.wav,1
data_mono\1043\1\2_1_0_mvmd11n__15-04-21-10-13-28.wav,1
data_mono\1009\0\1_0_1_MMMK05L__27-04-21-07-01-23.wav,0
data_mono\1060\4\4_4_0_SKMD26T__03-05-21-10-25-16.wav,4
data_mono\1009\4\4_4_1_SKMK18T__27-04-21-07-24-28.wav,4
data_mono\1009\3\5_3_0_SZZD20S__27-04-21-06-43-29.wav,3
data_mono\1045\2\3_2_0_okzd06r__16-04-21-09-06-04.wav,2
data_mono\1004\4\4_4_1_SKMK22T__15-03-21-07-25-06.wav,4
data_mono\1051\2\3_2_0_okzd19r__21-04-21-05-10-29.wav,2
data_mono\1038\2\3_2_1_okzk14r__16-04-21-12-00-28.wav,2
data_mono\1049\2\3_2_0_okzd05r__08-04-21-06-12-25.wav,2
data_mono\1033\1\2_1_1_mvmk29n__10-04-21-11-28-19.wav,1
data_mono\0006\2\3_2_1_okzk27r__01-03-21-10-02-16.wav,2
data_mono\1007\2\3_2_1_okzk12r__02-04-21-04-21-54.wav,2
data_mono\1033\2\3_2_1_okzk12r__11-04-21-12-21-17.wav,2
data_mono\1003\4\4_4_1_SKMK21T__07-03-21-10-52-02.wav,4
data_mono\1060\4\4_4_0_SKMD23T__03-05-21-10-24-31.wav,4
data_mono\1015\4\4_4_1_SKMK25T__05-04-21-11-05-28.wav,4
data_mono\1003\1\2_1_1_mvmk25n__07-03-21-09-28-21.wav,1
data_mono\1028\1\2_1_0_mvmd15n__08-04-21-06-02-52.wav,1
data_mono\1060\3\5_3_1_SZZK05S__03-05-21-10-13-37.wav,3
data_mono\0005\3\5_3_0_SZZD07S__01-03-21-11-18-41.wav,3
data_mono\0005\0\1_0_0_MMMD13L__01-03-21-06-18-35.wav,0
data_mono\1045\2\3_2_0_okzd27r__16-04-21-09-12-09.wav,2
data_mono\1036\4\4_4_0_SKMD24T__13-04-21-01-04-02.wav,4
data_mono\1016\2\3_2_1_okzk18r__06-04-21-03-17-34.wav,2
data_mono\1045\4\4_4_0_SKMD02T__16-04-21-10-02-29.wav,4
data_mono\1057\4\4_4_1_SKMK12T__28-04-21-02-55-27.wav,4
data_mono\1019\1\2_1_0_mvmd21n__06-04-21-10-22-09.wav,1
data_mono\1003\4\4_4_1_SKMK26T__07-03-21-10-53-34.wav,4
data_mono\1011\4\4_4_1_SKMK19T__18-04-21-07-36-42.wav,4
data_mono\1019\2\3_2_1_okzk30r__21-04-21-11-57-28.wav,2
data_mono\1060\0\1_0_1_MMMK26L__03-05-21-10-52-46.wav,0
data_mono\1007\3\5_3_0_SZZD22S__02-04-21-09-28-58.wav,3
data_mono\0002\1\2_1_1_mvmk14n__25-02-21-02-00-20.wav,1
data_mono\1045\2\3_2_0_okzd32r__16-04-21-09-22-38.wav,2
data_mono\1007\0\1_0_1_MMMK30L__02-04-21-07-30-23.wav,0
data_mono\0003\4\4_4_1_SKMK06T__28-02-21-04-04-07.wav,4
data_mono\1011\2\3_2_1_okzk25r__04-04-21-03-52-04.wav,2
data_mono\0006\1\2_1_1_mvmk03n__01-03-21-09-39-59.wav,1
data_mono\1004\0\1_0_1_MMMK25L__27-04-21-11-33-53.wav,0
data_mono\1058\2\3_2_0_okzd05r__28-04-21-06-01-27.wav,2
data_mono\1045\3\5_3_1_SZZK05S__16-04-21-10-34-19.wav,3
data_mono\1049\2\3_2_0_okzd12r__15-04-21-12-51-07.wav,2
data_mono\1036\3\5_3_0_SZZD08S__13-04-21-01-16-49.wav,3
data_mono\1013\1\2_1_0_mvmd07n__05-04-21-03-49-56.wav,1
data_mono\1012\4\4_4_0_SKMD22T__04-04-21-06-22-01.wav,4
data_mono\1016\4\4_4_0_SKMD11T__29-04-21-05-03-39.wav,4
data_mono\1036\4\4_4_1_SKMK04T__13-04-21-01-07-16.wav,4
data_mono\1051\4\4_4_1_SKMK14T__21-04-21-05-39-48.wav,4
data_mono\1009\2\3_2_1_okzk28r__27-04-21-06-37-05.wav,2
data_mono\1004\2\3_2_1_okzk11r__15-03-21-06-39-16.wav,2
data_mono\1007\0\1_0_1_MMMK11L__02-04-21-07-18-23.wav,0
data_mono\0005\4\4_4_0_SKMD28T__04-03-21-11-28-49.wav,4
data_mono\1030\2\3_2_1_okzk28r__09-04-21-08-56-41.wav,2
data_mono\1028\1\2_1_0_mvmd22n__09-04-21-09-01-47.wav,1
data_mono\1012\4\4_4_0_SKMD07T__04-04-21-06-17-28.wav,4
data_mono\0005\0\1_0_1_MMMK15L__01-03-21-06-24-28.wav,0
data_mono\1003\4\4_4_1_SKMK18T__07-03-21-10-51-22.wav,4
data_mono\1045\3\5_3_0_SZZD27S__16-04-21-10-31-34.wav,3
data_mono\1003\3\5_3_0_SZZD21S__07-03-21-10-07-21.wav,3
data_mono\1008\2\3_2_1_okzk25r__03-04-21-12-30-18.wav,2
data_mono\1053\3\5_3_1_SZZK28S__19-04-21-05-36-43.wav,3
data_mono\1061\1\2_1_1_mvmk26n__04-05-21-11-29-40.wav,1
data_mono\1049\1\2_1_0_mvmd20n__06-04-21-10-45-35.wav,1
data_mono\1054\1\2_1_0_mvmd06n__22-04-21-01-16-48.wav,1
data_mono\1011\0\1_0_0_MMMD01L__06-04-21-10-13-42.wav,0
data_mono\1004\4\4_4_0_SKMD22T__15-03-21-07-11-06.wav,4
data_mono\0001\1\2_1_0_mvmd16n__24-02-21-02-28-17.wav,1
data_mono\1027\0\1_0_1_MMMK28L__28-04-21-01-38-42.wav,0
data_mono\1057\2\3_2_1_okzk05r__28-04-21-02-20-56.wav,2
data_mono\1057\4\4_4_0_SKMD30T__28-04-21-02-52-19.wav,4
data_mono\1010\1\2_1_1_mvmk13n__04-04-21-04-44-20.wav,1
data_mono\1057\2\3_2_1_okzk14r__28-04-21-02-23-00.wav,2
data_mono\1034\0\1_0_0_MMMD09L__15-04-21-05-04-37.wav,0
data_mono\1058\2\3_2_1_okzk13r__28-04-21-06-10-40.wav,2
data_mono\0006\1\2_1_0_mvmd17n__01-03-21-09-34-58.wav,1
data_mono\1009\1\2_1_1_mvmk25n__03-04-21-12-09-32.wav,1
data_mono\1020\1\2_1_0_mvmd30n__07-04-21-11-22-04.wav,1
data_mono\1038\3\5_3_0_SZZD17S__19-04-21-05-53-38.wav,3
data_mono\0002\4\4_4_0_SKMD26T__25-02-21-04-25-01.wav,4
data_mono\1038\1\2_1_1_mvmk22n__15-04-21-04-02-16.wav,1
data_mono\1017\2\3_2_1_okzk04r__06-04-21-11-04-10.wav,2
data_mono\1021\1\2_1_0_mvmd24n__07-04-21-11-45-13.wav,1
data_mono\1012\2\3_2_0_okzd23r__04-04-21-06-04-11.wav,2
data_mono\1016\0\1_0_1_MMMK28L__29-04-21-04-34-28.wav,0
data_mono\1004\1\2_1_1_mvmk04n__15-03-21-05-19-07.wav,1
data_mono\1004\4\4_4_0_SKMD26T__15-03-21-07-12-25.wav,4
data_mono\0002\0\1_0_1_MMMK16L__25-02-21-03-14-49.wav,0
data_mono\0001\1\2_1_0_mvmd29n__24-02-21-02-31-15.wav,1
data_mono\1003\0\1_0_0_MMMD17L__07-03-21-09-51-33.wav,0
data_mono\1045\4\4_4_0_SKMD07T__16-04-21-09-56-45.wav,4
data_mono\1014\4\4_4_1_SKMK12T__05-04-21-09-13-31.wav,4
data_mono\1019\1\2_1_1_mvmk11n__06-04-21-10-34-33.wav,1
data_mono\1019\0\1_0_1_MMMK04L__22-04-21-12-05-00.wav,0
data_mono\1008\3\5_3_0_SZZD14S__03-04-21-12-34-39.wav,3
data_mono\1060\0\1_0_0_MMMD32L__03-05-21-10-49-09.wav,0
data_mono\1004\0\1_0_0_MMMD06L__17-04-21-02-34-50.wav,0
data_mono\1021\1\2_1_0_mvmd23n__07-04-21-11-44-55.wav,1
data_mono\1051\3\5_3_1_SZZK10S__21-04-21-05-55-44.wav,3
data_mono\1003\3\5_3_0_SZZD26S__07-03-21-10-08-36.wav,3
data_mono\1044\2\3_2_0_okzd28r__19-04-21-10-29-06.wav,2
data_mono\1023\4\4_4_0_SKMD28T__07-04-21-07-39-58.wav,4
data_mono\1009\3\5_3_0_SZZD23S__27-04-21-06-44-12.wav,3
data_mono\1015\4\4_4_1_SKMK18T__05-04-21-11-03-43.wav,4
data_mono\1030\3\5_3_0_SZZD18S__09-04-21-09-41-09.wav,3
data_mono\1021\1\2_1_0_mvmd05n__07-04-21-11-40-30.wav,1
data_mono\1034\1\2_1_1_mvmk09n__12-04-21-02-35-29.wav,1
data_mono\0003\1\2_1_0_mvmd11n__28-02-21-03-17-49.wav,1
data_mono\1060\3\5_3_1_SZZK24S__03-05-21-10-17-22.wav,3
data_mono\1045\1\2_1_0_mvmd27n__16-04-21-08-50-43.wav,1
data_mono\1045\3\5_3_1_SZZK11S__16-04-21-10-35-47.wav,3
data_mono\0002\4\4_4_0_SKMD27T__25-02-21-04-25-23.wav,4
data_mono\1053\3\5_3_1_SZZK11S__19-04-21-05-32-20.wav,3
data_mono\0002\4\4_4_1_SKMK18T__25-02-21-04-36-17.wav,4
data_mono\1023\1\2_1_1_mvmk22n__07-04-21-04-54-52.wav,1
data_mono\1011\2\3_2_0_okzd01r__04-04-21-03-38-52.wav,2
data_mono\1030\2\3_2_1_okzk15r__09-04-21-08-50-33.wav,2
data_mono\0005\0\1_0_0_MMMD05L__01-03-21-06-16-42.wav,0
data_mono\1011\0\1_0_0_MMMD03L__06-04-21-10-14-10.wav,0
data_mono\1005\4\4_4_0_SKMD10T__30-03-21-02-32-00.wav,4
data_mono\0003\3\5_3_0_SZZD27S__28-02-21-09-51-00.wav,3
data_mono\1058\4\4_4_0_SKMD20T__28-04-21-10-11-04.wav,4
data_mono\1045\2\3_2_1_okzk22r__16-04-21-09-32-13.wav,2
data_mono\0003\2\3_2_0_okzd25r__28-02-21-03-42-19.wav,2
data_mono\1057\4\4_4_1_SKMK03T__28-04-21-02-53-30.wav,4
data_mono\1005\2\3_2_0_okzd27r__30-03-21-02-04-32.wav,2
data_mono\1008\2\3_2_0_okzd22r__03-04-21-12-23-18.wav,2
data_mono\1058\1\2_1_0_mvmd20n__28-04-21-05-50-22.wav,1
data_mono\1030\0\1_0_0_MMMD21L__09-04-21-09-11-02.wav,0
data_mono\1034\0\1_0_0_MMMD20L__15-04-21-05-09-54.wav,0
data_mono\1017\2\3_2_0_okzd11r__06-04-21-10-53-50.wav,2
data_mono\1057\1\2_1_1_mvmk02n__28-04-21-02-03-50.wav,1
data_mono\1020\1\2_1_0_mvmd10n__07-04-21-11-16-27.wav,1
data_mono\1016\1\2_1_1_mvmk11n__06-04-21-12-04-31.wav,1
data_mono\1045\1\2_1_1_mvmk02n__16-04-21-08-52-35.wav,1
data_mono\1016\2\3_2_0_okzd29r__06-04-21-02-50-20.wav,2
data_mono\1019\2\3_2_1_okzk16r__21-04-21-11-54-31.wav,2
data_mono\1031\2\3_2_0_okzd21r__10-04-21-03-09-43.wav,2
data_mono\1004\0\1_0_1_MMMK08L__27-04-21-11-29-13.wav,0
data_mono\0005\2\3_2_1_okzk09r__01-03-21-11-10-30.wav,2
data_mono\1047\1\2_1_1_mvmk08n__18-04-21-11-59-18.wav,1
data_mono\1016\1\2_1_1_mvmk03n__06-04-21-12-00-33.wav,1
data_mono\1011\2\3_2_1_okzk22r__04-04-21-03-51-28.wav,2
data_mono\1007\1\2_1_0_mvmd19n__02-04-21-03-40-47.wav,1
data_mono\1015\0\1_0_1_MMMK07L__23-04-21-12-20-22.wav,0
data_mono\1011\4\4_4_1_SKMK24T__18-04-21-07-37-55.wav,4
data_mono\1014\0\1_0_1_MMMK09L__11-04-21-08-49-51.wav,0
data_mono\1040\2\3_2_1_okzk04r__15-04-21-08-35-44.wav,2
data_mono\1010\1\2_1_0_mvmd31n__04-04-21-04-40-40.wav,1
data_mono\1003\3\5_3_1_SZZK26S__07-03-21-10-16-15.wav,3
data_mono\1009\1\2_1_1_mvmk21n__03-04-21-12-08-46.wav,1
data_mono\1015\4\4_4_1_SKMK04T__05-04-21-11-00-19.wav,4
data_mono\1019\2\3_2_0_okzd21r__21-04-21-11-49-17.wav,2
data_mono\1045\2\3_2_0_okzd28r__16-04-21-09-21-38.wav,2
data_mono\1003\1\2_1_1_mvmk19n__07-03-21-09-26-29.wav,1
data_mono\0003\1\2_1_1_mvmk18n__28-02-21-03-29-10.wav,1
data_mono\1017\1\2_1_0_mvmd11n__06-04-21-09-05-07.wav,1
data_mono\1024\1\2_1_0_mvmd26n__07-04-21-04-34-17.wav,1
data_mono\1030\2\3_2_1_okzk08r__09-04-21-08-47-00.wav,2
data_mono\1019\1\2_1_1_mvmk03n__06-04-21-10-32-18.wav,1
data_mono\1012\4\4_4_0_SKMD14T__04-04-21-06-19-39.wav,4
data_mono\1007\4\4_4_1_SKMK03T__03-04-21-10-37-00.wav,4
data_mono\1014\2\3_2_1_okzk10r__05-04-21-08-44-26.wav,2
data_mono\1015\1\2_1_1_mvmk01n__05-04-21-10-21-50.wav,1
data_mono\1011\1\2_1_0_mvmd11n__04-04-21-03-26-29.wav,1
data_mono\1060\3\5_3_1_SZZK17S__03-05-21-10-15-54.wav,3
data_mono\1043\1\2_1_0_mvmd19n__15-04-21-10-18-45.wav,1
data_mono\1058\4\4_4_1_SKMK01T__28-04-21-10-15-21.wav,4
data_mono\1024\1\2_1_0_mvmd22n__07-04-21-04-33-05.wav,1
data_mono\1006\3\5_3_1_SZZK10S__05-05-21-11-24-58.wav,3
data_mono\1036\4\4_4_0_SKMD11T__13-04-21-01-00-11.wav,4
data_mono\1023\3\5_3_0_SZZD30S__07-04-21-05-21-51.wav,3
data_mono\0001\2\3_2_0_okzd03r__25-02-21-10-15-58.wav,2
data_mono\1006\1\2_1_0_mvmd24n__15-04-21-05-51-23.wav,1
data_mono\1004\0\1_0_0_MMMD30L__21-04-21-03-23-46.wav,0
data_mono\1004\4\4_4_0_SKMD09T__15-03-21-07-07-03.wav,4
data_mono\1053\3\5_3_1_SZZK16S__19-04-21-05-33-38.wav,3
data_mono\1039\1\2_1_1_mvmk06n__15-04-21-07-13-01.wav,1
data_mono\1036\1\2_1_1_mvmk25n__13-04-21-12-27-28.wav,1
data_mono\1011\4\4_4_0_SKMD21T__15-04-21-06-24-36.wav,4
data_mono\1051\4\4_4_0_SKMD26T__21-04-21-05-33-23.wav,4
data_mono\1044\2\3_2_0_okzd05r__19-04-21-10-20-24.wav,2
data_mono\1051\1\2_1_1_mvmk06n__18-04-21-10-18-52.wav,1
data_mono\1051\4\4_4_1_SKMK16T__21-04-21-05-40-21.wav,4
data_mono\1016\3\5_3_1_SZZK15S__11-04-21-01-07-01.wav,3
data_mono\1061\2\3_2_0_okzd22r__04-05-21-01-30-05.wav,2
data_mono\1038\3\5_3_0_SZZD32S__20-04-21-10-12-17.wav,3
data_mono\1049\2\3_2_0_okzd20r__15-04-21-12-53-23.wav,2
data_mono\0003\4\4_4_1_SKMK21T__28-02-21-04-08-16.wav,4
data_mono\1053\1\2_1_1_mvmk21n__19-04-21-01-16-29.wav,1
data_mono\1010\1\2_1_0_mvmd11n__04-04-21-02-52-40.wav,1
data_mono\1036\4\4_4_0_SKMD09T__13-04-21-12-59-36.wav,4
data_mono\0006\0\1_0_1_MMMK19L__01-03-21-10-13-16.wav,0
data_mono\1044\1\2_1_0_mvmd23n__19-04-21-10-02-39.wav,1
data_mono\1007\4\4_4_0_SKMD09T__03-04-21-09-58-15.wav,4
data_mono\1044\1\2_1_0_mvmd03n__19-04-21-09-54-47.wav,1
data_mono\1034\2\3_2_0_okzd02r__12-04-21-02-46-01.wav,2
data_mono\1017\2\3_2_1_okzk24r__06-04-21-11-11-21.wav,2
data_mono\1036\4\4_4_0_SKMD28T__13-04-21-01-05-14.wav,4
data_mono\1006\2\3_2_1_okzk30r__15-04-21-06-12-32.wav,2
data_mono\1015\2\3_2_1_okzk10r__05-04-21-10-43-13.wav,2
data_mono\1044\3\5_3_0_SZZD13S__04-05-21-06-24-58.wav,3
data_mono\1024\1\2_1_0_mvmd24n__07-04-21-04-33-39.wav,1
data_mono\0006\0\1_0_0_MMMD10L__01-03-21-10-05-21.wav,0
data_mono\1017\2\3_2_0_okzd20r__06-04-21-10-58-34.wav,2
data_mono\1023\0\1_0_1_MMMK20L__07-04-21-07-27-28.wav,0
data_mono\1004\0\1_0_0_MMMD24L__21-04-21-03-21-55.wav,0
data_mono\1053\2\3_2_1_okzk28r__19-04-21-05-14-09.wav,2
data_mono\1051\1\2_1_0_mvmd29n__18-04-21-10-15-56.wav,1
data_mono\1061\2\3_2_1_okzk08r__04-05-21-01-35-07.wav,2
data_mono\1060\4\4_4_1_SKMK23T__03-05-21-10-30-55.wav,4
data_mono\1006\3\5_3_1_SZZK16S__05-05-21-11-26-14.wav,3
data_mono\1024\2\3_2_0_okzd16r__07-04-21-04-47-57.wav,2
data_mono\1039\4\4_4_0_SKMD16T__19-04-21-05-44-08.wav,4
data_mono\0005\4\4_4_0_SKMD20T__04-03-21-11-26-06.wav,4
data_mono\1034\2\3_2_0_okzd17r__12-04-21-02-53-28.wav,2
data_mono\1024\4\4_4_1_SKMK18T__07-04-21-05-13-38.wav,4
data_mono\1024\4\4_4_1_SKMK03T__07-04-21-05-10-38.wav,4
data_mono\0006\4\4_4_0_SKMD26T__01-03-21-10-46-52.wav,4
data_mono\1044\2\3_2_0_okzd18r__19-04-21-10-26-13.wav,2
data_mono\1007\1\2_1_0_mvmd06n__02-04-21-03-33-35.wav,1
data_mono\1026\2\3_2_0_okzd10r__08-04-21-03-49-46.wav,2
data_mono\1005\2\3_2_0_okzd16r__30-03-21-02-01-31.wav,2
data_mono\1050\1\2_1_1_mvmk14n__18-04-21-02-28-40.wav,1
data_mono\1045\3\5_3_1_SZZK21S__16-04-21-10-38-42.wav,3
data_mono\1027\4\4_4_1_SKMK15T__28-04-21-02-17-53.wav,4
data_mono\1023\2\3_2_0_okzd15r__07-04-21-05-01-46.wav,2
data_mono\1060\3\5_3_1_SZZK26S__03-05-21-10-17-43.wav,3
data_mono\1027\1\2_1_0_mvmd12n__08-04-21-05-08-08.wav,1
data_mono\1033\1\2_1_1_mvmk03n__10-04-21-11-16-23.wav,1
data_mono\1057\0\1_0_1_MMMK13L__30-04-21-02-13-16.wav,0
data_mono\1049\1\2_1_1_mvmk09n__06-04-21-10-52-07.wav,1
data_mono\1019\0\1_0_1_MMMK07L__22-04-21-12-05-32.wav,0
data_mono\1026\1\2_1_1_mvmk01n__08-04-21-03-35-11.wav,1
data_mono\1004\1\2_1_0_mvmd29n__15-03-21-05-16-18.wav,1
data_mono\1015\0\1_0_0_MMMD29L__23-04-21-12-17-30.wav,0
